caller_id,recipient_id,date,time,duration,tower_id,prefecture,hour
1DJTB0AG,EEVGEQPH,2020-01-13,23:51:05,74,tower63,LOME COMMUNE,23
64BII0RU,9B0R7O7F,2020-01-13,23:52:38,114,tower42,GOLFE,23
I8EZDI9H,V2J558WL,2020-01-14,00:02:46,62,tower42,GOLFE,0
CO9IM36S,VF8PQW02,2020-01-14,00:16:39,32,tower75,SOTOUBOUA,0
3H7ROWGG,DZX7JJ0X,2020-01-14,00:43:06,135,tower46,KLOTO,0
QNE5AS6C,0706DUPJ,2020-01-14,00:52:46,84,tower102,PLAINE DU MO,0
TEZK7G1F,BVAS9K9W,2020-01-14,01:18:04,111,tower98,KPENDJAL-OUEST,1
MPQMSOBP,IFOFOESU,2020-01-14,01:47:50,72,tower19,BASSAR,1
4SEEL57M,IU9XRLE9,2020-01-14,01:47:58,120,tower91,WAWA,1
8A0F9A5Y,V2J558WL,2020-01-14,01:51:46,75,tower51,LACS,1
H3N42UUB,RXWZ61FH,2020-01-14,01:58:12,131,tower35,GOLFE,1
ITNVWCA4,1S9T7ERF,2020-01-14,02:06:58,110,tower41,GOLFE,2
1DJTB0AG,MPQMSOBP,2020-01-14,02:12:38,77,tower36,GOLFE,2
9QZ0HCVE,L1DKO6MV,2020-01-14,02:21:30,119,tower60,LOME COMMUNE,2
4SEEL57M,TKBXHJOX,2020-01-14,02:22:33,84,tower95,AMOU,2
CJEB2UOC,BWUDB7OK,2020-01-14,02:25:06,86,tower88,TCHAOUDJO,2
JTZ8NTNT,HNHOUXJM,2020-01-14,02:30:50,74,tower100,PLAINE DU MO,2
HNHOUXJM,E35NJHCH,2020-01-14,02:31:06,138,tower43,HAHO,2
OG6WSZ4Y,7ISEBFWJ,2020-01-14,02:37:07,119,tower48,KOZAH,2
6RUMEMGE,OO66L484,2020-01-14,02:37:23,69,tower76,SOTOUBOUA,2
MPQMSOBP,HNHOUXJM,2020-01-14,02:40:14,123,tower82,TCHAOUDJO,2
XP0CZNVG,64BII0RU,2020-01-14,02:51:26,102,tower37,GOLFE,2
786DVPTE,AZT67X0T,2020-01-14,02:55:43,103,tower87,TCHAOUDJO,2
T105K8U0,BZFQY2QR,2020-01-14,03:25:39,92,tower95,AMOU,3
1DJTB0AG,LWA939JH,2020-01-14,03:26:07,110,tower10,AGOU,3
5M28L1MF,6EUR8NQU,2020-01-14,03:54:44,130,tower66,LOME COMMUNE,3
PUUV28Y3,536AAL2Y,2020-01-14,04:13:30,88,tower40,GOLFE,4
6RUMEMGE,IDOFCO72,2020-01-14,04:28:56,123,tower16,ANIE,4
CPIQJ5U0,3VZAX0RR,2020-01-14,04:46:43,54,tower64,LOME COMMUNE,4
I78A4ZYA,QU7QSVGS,2020-01-14,04:56:41,73,tower66,LOME COMMUNE,4
W6QZ7S00,Z4G9GYD1,2020-01-14,04:58:08,85,tower48,KOZAH,4
N8HKPIK4,BDOD6BTL,2020-01-14,05:06:35,134,tower94,ZIO,5
NRPQOXJW,OO66L484,2020-01-14,05:15:26,131,tower40,GOLFE,5
7ISEBFWJ,7G8IQ6MS,2020-01-14,05:25:14,106,tower15,ANIE,5
850ILZ3A,LFXCTNCS,2020-01-14,05:27:39,86,tower42,GOLFE,5
IU9XRLE9,GXMHRRRQ,2020-01-14,05:28:01,100,tower18,ASSOLI,5
FG4TKMTL,Z4G9GYD1,2020-01-14,05:28:01,115,tower73,OTI,5
536AAL2Y,Z6A73C32,2020-01-14,05:33:22,74,tower61,LOME COMMUNE,5
3H7ROWGG,IDXIWF9Y,2020-01-14,05:48:58,52,tower3,AGOE-NYIVE,5
ZGDN1K5V,RXWZ61FH,2020-01-14,05:49:37,123,tower10,AGOU,5
6RUMEMGE,DZX7JJ0X,2020-01-14,06:09:15,164,tower32,EST-MONO,6
1S9T7ERF,7ISEBFWJ,2020-01-14,06:14:35,42,tower21,BINAH,6
3D70JPBF,V2J558WL,2020-01-14,06:26:40,97,tower34,GOLFE,6
IDOFCO72,GXMHRRRQ,2020-01-14,06:33:15,90,tower16,ANIE,6
IDXIWF9Y,OT5GIBEA,2020-01-14,06:44:57,106,tower71,OGOU,6
COD1SBB0,4SEEL57M,2020-01-14,06:46:22,133,tower73,OTI,6
HWD6GQ16,LUJ3QL62,2020-01-14,07:09:24,94,tower53,LOME COMMUNE,7
UYRRM4JD,RU3LLYRM,2020-01-14,07:17:24,66,tower49,KPELE,7
7G8IQ6MS,06BA9LHR,2020-01-14,07:44:42,114,tower102,PLAINE DU MO,7
FRS832YF,OG6WSZ4Y,2020-01-14,08:03:56,122,tower40,GOLFE,8
7G8IQ6MS,QNE5AS6C,2020-01-14,08:31:05,117,tower100,PLAINE DU MO,8
PUUV28Y3,IDXIWF9Y,2020-01-14,08:48:26,111,tower37,GOLFE,8
XAJI0Y6D,EEVGEQPH,2020-01-14,08:50:06,93,tower60,LOME COMMUNE,8
536AAL2Y,786DVPTE,2020-01-14,09:07:18,119,tower66,LOME COMMUNE,9
NRPQOXJW,1DJTB0AG,2020-01-14,09:09:56,98,tower42,GOLFE,9
I78A4ZYA,CO9IM36S,2020-01-14,09:23:19,91,tower55,LOME COMMUNE,9
DVO6WS7K,LFXCTNCS,2020-01-14,09:28:14,102,tower85,TCHAOUDJO,9
RXWZ61FH,FQ1Z0P2T,2020-01-14,09:29:59,76,tower86,TCHAOUDJO,9
RR13MTWZ,64BII0RU,2020-01-14,09:44:35,82,tower67,MOYEN-MONO,9
0706DUPJ,RXXFANJ3,2020-01-14,09:59:20,79,tower58,LOME COMMUNE,9
ITNVWCA4,RJWIR8DL,2020-01-14,10:05:11,138,tower38,GOLFE,10
L98725AW,FRS832YF,2020-01-14,10:09:07,122,tower86,TCHAOUDJO,10
OHGI1JNY,KQTDS8US,2020-01-14,10:36:13,132,tower39,GOLFE,10
3H7ROWGG,SB2GZAJU,2020-01-14,10:41:20,127,tower51,LACS,10
FQ1Z0P2T,1DJTB0AG,2020-01-14,11:14:07,105,tower88,TCHAOUDJO,11
YWUR3EKV,OHGI1JNY,2020-01-14,11:20:47,69,tower17,ASSOLI,11
N8HKPIK4,R4DNBXGL,2020-01-14,11:21:58,92,tower0,AGOE-NYIVE,11
I78A4ZYA,ISF3IT7O,2020-01-14,11:35:27,84,tower61,LOME COMMUNE,11
6EUR8NQU,YDW44SWN,2020-01-14,11:37:53,144,tower76,SOTOUBOUA,11
W6QZ7S00,OW8BY9KD,2020-01-14,11:42:40,93,tower45,KERAN,11
TV465N8P,B5ZATI54,2020-01-14,11:53:04,91,tower67,MOYEN-MONO,11
4SEEL57M,8URS19PI,2020-01-14,11:53:10,88,tower91,WAWA,11
N74H5WB8,HWD6GQ16,2020-01-14,12:08:22,50,tower67,MOYEN-MONO,12
GXMHRRRQ,QPB1YYRY,2020-01-14,12:11:17,100,tower13,AKEBOU,12
PUUV28Y3,RH9604A1,2020-01-14,12:20:02,115,tower7,AGOE-NYIVE,12
3VZAX0RR,6EUR8NQU,2020-01-14,12:28:32,116,tower36,GOLFE,12
QU7QSVGS,LUJ3QL62,2020-01-14,12:37:16,134,tower0,AGOE-NYIVE,12
UHX8BQMK,UTP1PFWB,2020-01-14,12:37:23,123,tower66,LOME COMMUNE,12
JYY4GIFI,1S9T7ERF,2020-01-14,12:41:15,93,tower50,KPENDJAL,12
HWD6GQ16,7ISEBFWJ,2020-01-14,12:44:52,106,tower1,AGOE-NYIVE,12
L98725AW,1DJTB0AG,2020-01-14,12:47:36,84,tower87,TCHAOUDJO,12
9QZ0HCVE,CO9IM36S,2020-01-14,12:53:22,101,tower89,VO,12
3VZAX0RR,L1DKO6MV,2020-01-14,13:04:20,132,tower54,LOME COMMUNE,13
T105K8U0,OT5GIBEA,2020-01-14,13:07:46,84,tower27,DANYI,13
EW1CU6MB,3H7ROWGG,2020-01-14,13:08:06,63,tower2,AGOE-NYIVE,13
Q5BK8XEM,NRPQOXJW,2020-01-14,13:29:11,89,tower99,KPENDJAL-OUEST,13
I78A4ZYA,23RJAXQ1,2020-01-14,13:32:10,105,tower53,LOME COMMUNE,13
0706DUPJ,QNE5AS6C,2020-01-14,13:33:49,120,tower66,LOME COMMUNE,13
IU9XRLE9,QK6RD0CH,2020-01-14,13:52:28,116,tower17,ASSOLI,13
N6OH31ZA,OG6WSZ4Y,2020-01-14,13:53:17,101,tower7,AGOE-NYIVE,13
QPB1YYRY,IFOFOESU,2020-01-14,13:53:30,54,tower96,AMOU,13
6EUR8NQU,TV465N8P,2020-01-14,13:58:04,88,tower79,TCHAOUDJO,13
IDXIWF9Y,TV465N8P,2020-01-14,14:36:08,132,tower12,AGOU,14
JTZ8NTNT,786DVPTE,2020-01-14,14:40:48,107,tower102,PLAINE DU MO,14
3D70JPBF,SG8WV7D2,2020-01-14,14:58:01,111,tower37,GOLFE,14
6KQE9FYV,8URS19PI,2020-01-14,15:00:27,83,tower45,KERAN,15
JYY4GIFI,4SEEL57M,2020-01-14,15:01:18,75,tower74,OTI,15
FG4TKMTL,HWD6GQ16,2020-01-14,15:03:31,127,tower77,TANDJOARE,15
DVO6WS7K,OW8BY9KD,2020-01-14,15:11:23,110,tower20,BASSAR,15
H3N42UUB,Y2SSO9KF,2020-01-14,15:12:25,100,tower7,AGOE-NYIVE,15
YWUR3EKV,YDW44SWN,2020-01-14,15:25:25,99,tower81,TCHAOUDJO,15
FRS832YF,536AAL2Y,2020-01-14,15:36:54,64,tower64,LOME COMMUNE,15
OT5GIBEA,UHX8BQMK,2020-01-14,15:52:07,129,tower61,LOME COMMUNE,15
QQ8Z3DOV,I8EZDI9H,2020-01-14,15:53:09,84,tower91,WAWA,15
OHGI1JNY,S38K1ZXD,2020-01-14,15:53:46,105,tower43,HAHO,15
HWD6GQ16,UHX8BQMK,2020-01-14,15:56:19,121,tower42,GOLFE,15
3H7ROWGG,S38K1ZXD,2020-01-14,16:43:45,59,tower43,HAHO,16
SB2GZAJU,6RUMEMGE,2020-01-14,16:49:53,97,tower7,AGOE-NYIVE,16
PUUV28Y3,GXMHRRRQ,2020-01-14,17:39:51,102,tower6,AGOE-NYIVE,17
TKBXHJOX,0706DUPJ,2020-01-14,17:54:13,101,tower89,VO,17
UHX8BQMK,GXMHRRRQ,2020-01-14,17:59:18,84,tower35,GOLFE,17
I78A4ZYA,Q5BK8XEM,2020-01-14,18:08:31,93,tower34,GOLFE,18
L98725AW,L1DKO6MV,2020-01-14,18:23:59,130,tower86,TCHAOUDJO,18
RR13MTWZ,SG8WV7D2,2020-01-14,18:24:56,103,tower69,MOYEN-MONO,18
TKBXHJOX,TEZK7G1F,2020-01-14,18:33:37,85,tower53,LOME COMMUNE,18
IU9XRLE9,C18O8PW7,2020-01-14,18:37:40,133,tower21,BINAH,18
N74H5WB8,536AAL2Y,2020-01-14,18:42:54,79,tower75,SOTOUBOUA,18
B5ZATI54,GXMHRRRQ,2020-01-14,18:45:01,103,tower94,ZIO,18
CV9MTN0Y,JRCMCAKE,2020-01-14,18:51:03,114,tower25,DANKPEN,18
SG8WV7D2,Y2SSO9KF,2020-01-14,18:58:20,117,tower13,AKEBOU,18
6I3K0MVW,E35NJHCH,2020-01-14,18:59:46,103,tower36,GOLFE,18
YDGVL625,Z4G9GYD1,2020-01-14,19:30:17,48,tower19,BASSAR,19
IDOFCO72,OK4PTTMX,2020-01-14,19:49:14,100,tower49,KPELE,19
B5ZATI54,JYY4GIFI,2020-01-14,20:05:01,134,tower4,AGOE-NYIVE,20
HWD6GQ16,QU7QSVGS,2020-01-14,20:10:35,102,tower6,AGOE-NYIVE,20
6HEE149Y,9QZ0HCVE,2020-01-14,20:11:24,110,tower3,AGOE-NYIVE,20
0706DUPJ,KQTDS8US,2020-01-14,20:12:34,98,tower36,GOLFE,20
SG8WV7D2,EW1CU6MB,2020-01-14,20:19:04,84,tower71,OGOU,20
ITNVWCA4,FRS832YF,2020-01-14,20:33:38,126,tower36,GOLFE,20
6Y16JW65,850ILZ3A,2020-01-14,20:35:44,133,tower17,ASSOLI,20
UW3JX66G,I78A4ZYA,2020-01-14,20:53:31,102,tower49,KPELE,20
UHX8BQMK,OG6WSZ4Y,2020-01-14,21:39:00,85,tower5,AGOE-NYIVE,21
Q5BK8XEM,4SEEL57M,2020-01-14,21:48:45,97,tower77,TANDJOARE,21
536AAL2Y,7ISEBFWJ,2020-01-14,21:56:40,91,tower40,GOLFE,21
QU7QSVGS,KSUQVRSH,2020-01-14,22:05:10,109,tower33,GOLFE,22
5OV4ISV8,UH87QXHH,2020-01-14,22:35:58,106,tower100,PLAINE DU MO,22
3H7ROWGG,XAJI0Y6D,2020-01-14,22:53:15,121,tower12,AGOU,22
6RUMEMGE,2LI3ERUW,2020-01-14,23:02:24,126,tower23,BLITTA,23
TKBXHJOX,FWGZVNWU,2020-01-14,23:37:29,61,tower7,AGOE-NYIVE,23
YDW44SWN,UTP1PFWB,2020-01-14,23:38:22,102,tower99,KPENDJAL-OUEST,23
3H7ROWGG,RJWIR8DL,2020-01-14,23:47:41,90,tower43,HAHO,23
FG4TKMTL,JYY4GIFI,2020-01-14,23:58:42,74,tower98,KPENDJAL-OUEST,23
SG8WV7D2,8URS19PI,2020-01-15,00:13:43,77,tower15,ANIE,0
850ILZ3A,OK4PTTMX,2020-01-15,00:22:02,62,tower0,AGOE-NYIVE,0
TKBXHJOX,EW1CU6MB,2020-01-15,00:31:19,108,tower5,AGOE-NYIVE,0
QQ8Z3DOV,UHX8BQMK,2020-01-15,00:40:01,104,tower49,KPELE,0
TM4KSMO9,LWA939JH,2020-01-15,00:54:05,116,tower99,KPENDJAL-OUEST,0
N8HKPIK4,B5ZATI54,2020-01-15,01:15:09,96,tower53,LOME COMMUNE,1
7G2T9TPC,6I3K0MVW,2020-01-15,01:52:41,106,tower18,ASSOLI,1
I78A4ZYA,BDOD6BTL,2020-01-15,02:08:13,78,tower1,AGOE-NYIVE,2
UPUH33XF,TEKPAR8P,2020-01-15,02:17:01,91,tower62,LOME COMMUNE,2
7G8IQ6MS,FQ1Z0P2T,2020-01-15,02:30:00,135,tower100,PLAINE DU MO,2
OK4PTTMX,NIF6UYTN,2020-01-15,02:52:21,92,tower99,KPENDJAL-OUEST,2
YDW44SWN,0706DUPJ,2020-01-15,03:19:45,121,tower74,OTI,3
FRS832YF,B5ZATI54,2020-01-15,03:40:18,102,tower38,GOLFE,3
L1DKO6MV,RU3LLYRM,2020-01-15,03:51:12,102,tower86,TCHAOUDJO,3
LWA939JH,BDOD6BTL,2020-01-15,03:59:55,112,tower53,LOME COMMUNE,3
JYY4GIFI,N8HKPIK4,2020-01-15,04:00:27,89,tower99,KPENDJAL-OUEST,4
UTP1PFWB,Q5BK8XEM,2020-01-15,04:08:33,83,tower90,WAWA,4
FQ1Z0P2T,HDXVWMQ5,2020-01-15,04:24:01,132,tower82,TCHAOUDJO,4
536AAL2Y,QK6RD0CH,2020-01-15,04:31:40,121,tower35,GOLFE,4
I78A4ZYA,BVAS9K9W,2020-01-15,04:42:56,129,tower63,LOME COMMUNE,4
CJEB2UOC,R4DNBXGL,2020-01-15,04:55:21,71,tower83,TCHAOUDJO,4
MPQMSOBP,PUUV28Y3,2020-01-15,05:08:49,111,tower18,ASSOLI,5
MPQMSOBP,1S9T7ERF,2020-01-15,05:11:20,94,tower18,ASSOLI,5
BZFQY2QR,OHGI1JNY,2020-01-15,05:17:12,95,tower68,MOYEN-MONO,5
8TG8O2BF,COD1SBB0,2020-01-15,05:26:59,109,tower23,BLITTA,5
GXMHRRRQ,KSUQVRSH,2020-01-15,05:39:59,105,tower90,WAWA,5
0706DUPJ,SG8WV7D2,2020-01-15,05:58:25,117,tower9,AGOE-NYIVE,5
EW1CU6MB,UPUH33XF,2020-01-15,06:11:39,74,tower63,LOME COMMUNE,6
HDXVWMQ5,RH9604A1,2020-01-15,06:52:50,50,tower60,LOME COMMUNE,6
9QZ0HCVE,FYWRH23S,2020-01-15,06:59:53,124,tower0,AGOE-NYIVE,6
E35NJHCH,7G2T9TPC,2020-01-15,07:27:52,99,tower23,BLITTA,7
RH9604A1,3H7ROWGG,2020-01-15,07:53:48,28,tower80,TCHAOUDJO,7
UYRRM4JD,MPQMSOBP,2020-01-15,08:07:03,135,tower31,EST-MONO,8
Q5BK8XEM,9QZ0HCVE,2020-01-15,08:19:07,152,tower99,KPENDJAL-OUEST,8
YWUR3EKV,CV9MTN0Y,2020-01-15,08:21:38,109,tower22,BINAH,8
3H7ROWGG,QU7QSVGS,2020-01-15,08:24:10,102,tower7,AGOE-NYIVE,8
Q5BK8XEM,6KQE9FYV,2020-01-15,08:36:32,61,tower24,CINKASSE,8
0706DUPJ,H3N42UUB,2020-01-15,08:41:09,100,tower9,AGOE-NYIVE,8
RU3LLYRM,LWA939JH,2020-01-15,08:44:59,68,tower47,KOZAH,8
850ILZ3A,RU3LLYRM,2020-01-15,08:45:49,89,tower54,LOME COMMUNE,8
CJEB2UOC,LWA939JH,2020-01-15,08:46:44,124,tower85,TCHAOUDJO,8
UHX8BQMK,6RUMEMGE,2020-01-15,09:11:52,39,tower34,GOLFE,9
UYRRM4JD,RXWZ61FH,2020-01-15,09:29:34,101,tower96,AMOU,9
850ILZ3A,6I3K0MVW,2020-01-15,09:30:15,91,tower60,LOME COMMUNE,9
OHGI1JNY,C18O8PW7,2020-01-15,09:40:59,96,tower55,LOME COMMUNE,9
UHX8BQMK,6HEE149Y,2020-01-15,09:43:14,71,tower61,LOME COMMUNE,9
N6OH31ZA,CO9IM36S,2020-01-15,09:52:36,71,tower34,GOLFE,9
850ILZ3A,FRS832YF,2020-01-15,10:34:17,108,tower60,LOME COMMUNE,10
5OV4ISV8,JYY4GIFI,2020-01-15,10:38:38,92,tower102,PLAINE DU MO,10
8FA9GEXM,6Y16JW65,2020-01-15,10:58:58,79,tower60,LOME COMMUNE,10
ZGDN1K5V,2B4LACSW,2020-01-15,10:59:32,107,tower49,KPELE,10
UTP1PFWB,N74H5WB8,2020-01-15,11:00:32,65,tower95,AMOU,11
4SEEL57M,1S9T7ERF,2020-01-15,11:00:55,108,tower91,WAWA,11
4SEEL57M,23RJAXQ1,2020-01-15,11:08:42,69,tower49,KPELE,11
L1DKO6MV,7N3IRJTC,2020-01-15,11:25:41,111,tower88,TCHAOUDJO,11
7G2T9TPC,JTZ8NTNT,2020-01-15,11:28:47,88,tower84,TCHAOUDJO,11
8A0F9A5Y,EEVGEQPH,2020-01-15,11:38:04,89,tower66,LOME COMMUNE,11
CV9MTN0Y,CJEB2UOC,2020-01-15,11:45:53,145,tower20,BASSAR,11
SG8WV7D2,UYRRM4JD,2020-01-15,11:46:40,107,tower70,OGOU,11
6HEE149Y,N74H5WB8,2020-01-15,11:54:13,79,tower38,GOLFE,11
CJEB2UOC,CPIQJ5U0,2020-01-15,12:16:39,79,tower17,ASSOLI,12
KSUQVRSH,1DJTB0AG,2020-01-15,12:21:16,128,tower97,OTI-SUD,12
FWGZVNWU,8URS19PI,2020-01-15,12:22:30,54,tower66,LOME COMMUNE,12
8A0F9A5Y,TV465N8P,2020-01-15,12:38:22,55,tower56,LOME COMMUNE,12
6RUMEMGE,CHK6RZDS,2020-01-15,12:38:37,67,tower23,BLITTA,12
BWUDB7OK,FG4TKMTL,2020-01-15,13:00:14,124,tower9,AGOE-NYIVE,13
YDGVL625,536AAL2Y,2020-01-15,13:30:48,60,tower86,TCHAOUDJO,13
3D70JPBF,1S9T7ERF,2020-01-15,13:31:06,69,tower9,AGOE-NYIVE,13
3H7ROWGG,RWO7A9Z2,2020-01-15,13:42:19,89,tower67,MOYEN-MONO,13
FRS832YF,9B0R7O7F,2020-01-15,13:50:20,64,tower5,AGOE-NYIVE,13
LUJ3QL62,0706DUPJ,2020-01-15,13:56:20,67,tower40,GOLFE,13
850ILZ3A,RWO7A9Z2,2020-01-15,14:08:12,91,tower53,LOME COMMUNE,14
6HEE149Y,2LI3ERUW,2020-01-15,14:10:14,100,tower61,LOME COMMUNE,14
GXMHRRRQ,C18O8PW7,2020-01-15,14:38:27,89,tower90,WAWA,14
S38K1ZXD,1S9T7ERF,2020-01-15,14:39:21,36,tower72,OGOU,14
ITNVWCA4,3D70JPBF,2020-01-15,15:26:11,125,tower33,GOLFE,15
6Y16JW65,UTP1PFWB,2020-01-15,15:31:30,125,tower48,KOZAH,15
CJEB2UOC,UPUH33XF,2020-01-15,15:42:41,89,tower83,TCHAOUDJO,15
YWUR3EKV,EW1CU6MB,2020-01-15,15:49:32,77,tower48,KOZAH,15
YDW44SWN,LFXCTNCS,2020-01-15,15:51:59,114,tower74,OTI,15
GXMHRRRQ,7G2T9TPC,2020-01-15,16:05:05,110,tower49,KPELE,16
XAJI0Y6D,AZT67X0T,2020-01-15,16:20:11,69,tower52,LOME COMMUNE,16
MPQMSOBP,SG8WV7D2,2020-01-15,16:28:46,126,tower88,TCHAOUDJO,16
W02707BQ,RH9604A1,2020-01-15,16:37:03,98,tower67,MOYEN-MONO,16
YDGVL625,23RJAXQ1,2020-01-15,16:43:55,86,tower21,BINAH,16
UHX8BQMK,6KQE9FYV,2020-01-15,16:50:22,113,tower1,AGOE-NYIVE,16
ISF3IT7O,UH87QXHH,2020-01-15,16:53:48,91,tower95,AMOU,16
1S9T7ERF,Q5BK8XEM,2020-01-15,16:58:59,79,tower47,KOZAH,16
6Y16JW65,FMFIYFMH,2020-01-15,17:24:41,64,tower18,ASSOLI,17
850ILZ3A,HWD6GQ16,2020-01-15,17:29:19,145,tower6,AGOE-NYIVE,17
NRPQOXJW,SJ02XAIM,2020-01-15,17:34:59,109,tower34,GOLFE,17
M3MCR0YC,XP0CZNVG,2020-01-15,18:12:03,122,tower36,GOLFE,18
CHK6RZDS,AEOYEEI1,2020-01-15,18:20:04,88,tower45,KERAN,18
W02707BQ,YDW44SWN,2020-01-15,18:24:36,116,tower51,LACS,18
SVK701Q4,DVO6WS7K,2020-01-15,18:25:04,52,tower81,TCHAOUDJO,18
HNHOUXJM,NRPQOXJW,2020-01-15,18:29:27,149,tower15,ANIE,18
OHGI1JNY,UHX8BQMK,2020-01-15,18:31:15,111,tower34,GOLFE,18
MPQMSOBP,6RUMEMGE,2020-01-15,18:40:49,50,tower79,TCHAOUDJO,18
UYRRM4JD,536AAL2Y,2020-01-15,18:49:04,120,tower16,ANIE,18
OT5GIBEA,T105K8U0,2020-01-15,18:51:41,131,tower42,GOLFE,18
S38K1ZXD,5OV4ISV8,2020-01-15,19:16:53,101,tower66,LOME COMMUNE,19
DVO6WS7K,I78A4ZYA,2020-01-15,19:25:48,104,tower19,BASSAR,19
NIF6UYTN,HWD6GQ16,2020-01-15,19:45:27,111,tower81,TCHAOUDJO,19
NRPQOXJW,DZX7JJ0X,2020-01-15,19:50:56,109,tower40,GOLFE,19
UHX8BQMK,CO9IM36S,2020-01-15,19:57:05,153,tower34,GOLFE,19
L1DKO6MV,NIF6UYTN,2020-01-15,20:07:33,68,tower87,TCHAOUDJO,20
JRCMCAKE,8TG8O2BF,2020-01-15,20:10:40,100,tower25,DANKPEN,20
6HEE149Y,I8EZDI9H,2020-01-15,20:12:39,133,tower41,GOLFE,20
QU7QSVGS,BVAS9K9W,2020-01-15,20:25:58,116,tower64,LOME COMMUNE,20
9B0R7O7F,JTZ8NTNT,2020-01-15,20:35:17,131,tower58,LOME COMMUNE,20
850ILZ3A,OT5GIBEA,2020-01-15,20:40:50,89,tower66,LOME COMMUNE,20
FMFIYFMH,L1DKO6MV,2020-01-15,21:12:15,104,tower90,WAWA,21
UYRRM4JD,SJ02XAIM,2020-01-15,21:14:43,101,tower23,BLITTA,21
06BA9LHR,LUJ3QL62,2020-01-15,21:45:12,104,tower77,TANDJOARE,21
NRPQOXJW,RU3LLYRM,2020-01-15,21:48:24,70,tower38,GOLFE,21
6Y16JW65,COD1SBB0,2020-01-15,21:53:57,72,tower20,BASSAR,21
H3N42UUB,QK6RD0CH,2020-01-15,22:21:59,102,tower36,GOLFE,22
9QZ0HCVE,850ILZ3A,2020-01-15,22:40:12,91,tower40,GOLFE,22
LFXCTNCS,FWGZVNWU,2020-01-15,22:57:12,72,tower63,LOME COMMUNE,22
CV9MTN0Y,8URS19PI,2020-01-15,23:09:22,116,tower48,KOZAH,23
FG4TKMTL,VF8PQW02,2020-01-15,23:28:38,82,tower74,OTI,23
23RJAXQ1,2LI3ERUW,2020-01-15,23:45:32,75,tower74,OTI,23
RXWZ61FH,OK4PTTMX,2020-01-15,23:51:19,92,tower79,TCHAOUDJO,23
LUJ3QL62,N8HKPIK4,2020-01-15,23:51:41,98,tower7,AGOE-NYIVE,23
4SEEL57M,FQ1Z0P2T,2020-01-16,00:23:21,121,tower91,WAWA,0
536AAL2Y,UW3JX66G,2020-01-16,00:29:29,98,tower36,GOLFE,0
UHX8BQMK,L98725AW,2020-01-16,00:31:32,128,tower56,LOME COMMUNE,0
I8EZDI9H,EEVGEQPH,2020-01-16,00:59:19,117,tower53,LOME COMMUNE,0
L1DKO6MV,OO66L484,2020-01-16,01:11:27,151,tower82,TCHAOUDJO,1
0706DUPJ,2LI3ERUW,2020-01-16,01:14:18,60,tower5,AGOE-NYIVE,1
41PJSO2K,GQZH5IFP,2020-01-16,01:43:30,88,tower65,LOME COMMUNE,1
UPUH33XF,XP0CZNVG,2020-01-16,01:54:28,123,tower56,LOME COMMUNE,1
QNE5AS6C,CO9IM36S,2020-01-16,02:11:57,64,tower101,PLAINE DU MO,2
TEZK7G1F,Z6A73C32,2020-01-16,02:13:58,83,tower99,KPENDJAL-OUEST,2
QQ8Z3DOV,M3MCR0YC,2020-01-16,02:34:37,55,tower13,AKEBOU,2
FG4TKMTL,Y2SSO9KF,2020-01-16,02:36:16,87,tower99,KPENDJAL-OUEST,2
IU9XRLE9,QU7QSVGS,2020-01-16,02:54:18,101,tower85,TCHAOUDJO,2
RJWIR8DL,IDXIWF9Y,2020-01-16,03:03:23,130,tower89,VO,3
BWUDB7OK,KQTDS8US,2020-01-16,03:10:35,125,tower41,GOLFE,3
YDW44SWN,IDOFCO72,2020-01-16,03:29:17,106,tower24,CINKASSE,3
RJWIR8DL,0706DUPJ,2020-01-16,03:32:09,115,tower33,GOLFE,3
8FA9GEXM,EEVGEQPH,2020-01-16,03:48:57,104,tower93,ZIO,3
OHGI1JNY,SQUN4FQ1,2020-01-16,04:04:46,68,tower59,LOME COMMUNE,4
L98725AW,536AAL2Y,2020-01-16,04:10:33,148,tower79,TCHAOUDJO,4
TEKPAR8P,I78A4ZYA,2020-01-16,04:35:00,111,tower14,AKEBOU,4
0706DUPJ,W6QZ7S00,2020-01-16,05:01:49,67,tower3,AGOE-NYIVE,5
CHK6RZDS,YDW44SWN,2020-01-16,05:12:37,132,tower45,KERAN,5
EW1CU6MB,8TG8O2BF,2020-01-16,05:13:06,102,tower57,LOME COMMUNE,5
PUUV28Y3,JRCMCAKE,2020-01-16,05:22:14,101,tower34,GOLFE,5
CHK6RZDS,UUQXQRFE,2020-01-16,05:30:27,94,tower48,KOZAH,5
0HHVC11B,I8EZDI9H,2020-01-16,05:50:12,110,tower82,TCHAOUDJO,5
RJWIR8DL,TKBXHJOX,2020-01-16,05:52:36,108,tower51,LACS,5
0706DUPJ,5OV4ISV8,2020-01-16,05:54:49,121,tower0,AGOE-NYIVE,5
7G2T9TPC,OK4PTTMX,2020-01-16,05:58:45,89,tower48,KOZAH,5
W6QZ7S00,BZFQY2QR,2020-01-16,06:17:14,130,tower17,ASSOLI,6
HNHOUXJM,2LI3ERUW,2020-01-16,06:18:27,139,tower72,OGOU,6
W02707BQ,850ILZ3A,2020-01-16,06:27:22,109,tower43,HAHO,6
RH9604A1,SB2GZAJU,2020-01-16,06:39:51,148,tower83,TCHAOUDJO,6
EW1CU6MB,BDOD6BTL,2020-01-16,06:48:22,104,tower40,GOLFE,6
